company_id,score_final,score_bruto,clasificacion,tendencia,score_trayectoria,alerta_temprana,alerta_severidad,alerta_activa_ultimo_mes,primera_alerta,giro_detectado,primer_giro,naturaleza_caida,caida_score_3m,giro_sigmas,delta_score_ultimo_mes,motivo_cambio_ultimo_mes,cambio_real_ultimo_mes,cambio_cobertura_ultimo_mes,group_id,meses_evaluados,meses_activos,evidencia_efectiva,cobertura_media,cobertura_reciente,confianza,apto_ranking,score_ultimo_mes,eventos_detectados,eventos_totales,meses_anticipacion,meses_anticipacion_nivel,meses_ganados_a_nivel
COMP_0987,42.62,41.45,EN RIESGO,DETERIORANDO,23.53,1,critica,1,2025-07,0,,,,,-5.0,colchon -4.8,-5.01,0.0,GROUP_0035,22,22,7.507,0.967,1.0,alta,1,35.82,,,,,
COMP_0542,42.41,41.01,EN RIESGO,ESTABLE,44.43,1,critica,1,2025-04,1,2025-04,bache,35.05,1.69,-10.27,trayectoria -3.7; eficiencia -3.2,-10.28,0.0,GROUP_0023,21,21,6.447,0.957,1.0,alta,1,36.6,0.0,1.0,,6.0,
COMP_1038,42.4,41.1,EN RIESGO,MEJORANDO,66.93,1,critica,0,2025-03,0,,,,,0.45,deuda_comercial -4.5; colchon +3.9,0.43,0.0,GROUP_0018,19,19,6.957,0.953,1.0,alta,1,61.55,0.0,1.0,,5.0,
COMP_0711,42.39,41.19,EN RIESGO,DETERIORANDO,27.59,1,critica,1,2025-03,1,2025-03,caida_estructural,10.79,1.32,-7.33,eficiencia +8.0; trayectoria -5.0,-3.32,0.0,GROUP_0219,22,22,7.507,0.967,1.0,alta,1,34.24,0.0,1.0,,,
COMP_1175,42.36,40.18,EN RIESGO,MEJORANDO,61.21,1,vigilancia,0,2026-01,0,,,,,17.24,liquidez +17.1,17.24,0.0,GROUP_0196,8,8,4.137,0.887,0.95,media,1,60.93,0.0,1.0,,,
COMP_0507,42.31,41.01,EN RIESGO,ESTABLE,53.64,1,critica,1,2025-04,0,,,,,-20.67,liquidez -17.1; eficiencia -3.8,-20.66,0.0,GROUP_0023,19,19,6.957,0.953,1.0,alta,1,34.09,0.0,2.0,,3.0,
COMP_0667,42.29,40.94,EN RIESGO,DETERIORANDO,32.55,1,critica,1,2025-04,0,,,,,10.08,eficiencia +7.1; cobro_clientes -5.5,10.09,0.0,GROUP_0068,18,18,6.729,0.95,1.0,alta,1,40.7,,,,,
COMP_0569,42.17,40.92,EN RIESGO,MEJORANDO,58.89,1,critica,1,2024-12,0,,,,,-22.61,liquidez -7.2; trayectoria -7.1,-22.61,0.0,GROUP_0094,21,21,7.346,0.966,1.0,alta,1,30.14,1.0,2.0,3.0,4.0,-1.0
COMP_1156,42.17,40.94,EN RIESGO,MEJORANDO,64.74,1,vigilancia,0,2024-12,0,,,,,7.54,cobro_clientes +5.5; liquidez -2.7,7.54,0.0,GROUP_0141,22,22,7.419,0.967,1.0,alta,1,62.92,1.0,2.0,4.0,5.0,-1.0
COMP_0794,42.05,40.09,EN RIESGO,ESTABLE,46.28,1,critica,1,2026-03,0,,,,,-18.81,liquidez -17.1; eficiencia -3.8,-18.83,0.0,GROUP_0035,7,7,4.733,1.0,1.0,media,1,21.83,0.0,1.0,,2.0,
COMP_0234,42.01,40.72,EN RIESGO,ESTABLE,46.98,1,critica,0,2024-12,1,2025-03,caida_estructural,13.64,1.69,-0.31,,-0.33,0.0,GROUP_0101,22,22,7.174,0.967,1.0,alta,1,49.38,,,,,
COMP_0659,41.97,40.73,FRÁGIL,DETERIORANDO,29.29,1,critica,1,2024-11,0,,,,,2.9,liquidez +4.1; colchon -1.6,2.9,0.0,GROUP_0035,22,22,7.507,0.967,1.0,alta,1,30.29,0.0,1.0,,,
COMP_0805,41.96,40.33,FRÁGIL,MEJORANDO,63.78,1,vigilancia,1,2025-12,1,2026-01,bache,21.31,1.6,14.28,deuda_comercial +6.5; liquidez +5.8,14.28,0.0,GROUP_0213,13,13,5.738,0.958,1.0,alta,1,52.63,1.0,2.0,5.0,2.0,3.0
COMP_0742,41.95,38.67,FRÁGIL,ESTABLE,46.24,1,critica,1,2026-03,0,,,,,-4.92,cobro_clientes -5.9; trayectoria +4.0,-3.32,0.0,GROUP_0047,7,7,2.848,0.923,0.97,media,1,36.76,0.0,1.0,,3.0,
COMP_0280,41.94,37.9,FRÁGIL,ESTABLE,50.84,1,critica,1,2026-03,0,,,,,-4.31,colchon -7.7; liquidez +4.1,-4.33,0.0,GROUP_0107,7,7,2.316,0.871,0.91,media,1,36.42,0.0,1.0,,,
COMP_0404,41.91,40.66,FRÁGIL,DETERIORANDO,23.45,1,critica,1,2024-12,0,,,,,3.76,colchon +6.7; deuda_comercial -3.1,3.77,0.0,GROUP_0094,21,21,7.478,0.966,1.0,alta,1,21.27,0.0,1.0,,,
COMP_0996,41.77,40.03,FRÁGIL,MEJORANDO,63.82,1,nivel_bajo,1,2026-01,0,,,,,-6.46,eficiencia -3.2; trayectoria -2.6,-6.46,0.0,GROUP_0203,9,9,5.436,1.0,1.0,media,1,25.22,1.0,1.0,4.0,2.0,2.0
COMP_0566,41.62,39.71,FRÁGIL,ESTABLE,51.36,1,critica,1,2026-01,0,,,,,-9.01,liquidez -7.2; eficiencia -3.8,-9.81,0.0,GROUP_0119,8,8,5.008,0.955,1.0,media,1,24.26,0.0,1.0,,,
COMP_0354,41.59,40.24,FRÁGIL,MEJORANDO,64.59,1,critica,0,2024-12,0,,,,,12.83,cobro_clientes +5.4; eficiencia +3.4,12.83,0.0,GROUP_0220,22,22,7.087,0.967,1.0,alta,1,60.42,0.0,1.0,,,
COMP_0074,41.58,40.15,FRÁGIL,DETERIORANDO,37.18,1,critica,1,2025-07,1,2025-07,bache,25.3,1.82,-10.5,deuda_comercial -5.0; trayectoria -3.5,-10.5,0.0,GROUP_0088,18,18,6.738,0.96,1.0,alta,1,23.83,0.0,1.0,,,
COMP_0460,41.51,40.13,FRÁGIL,DETERIORANDO,38.2,1,critica,1,2024-12,1,2025-09,bache,18.01,1.32,1.05,eficiencia -7.0; liquidez +4.1,1.05,0.0,GROUP_0116,22,22,6.998,0.967,1.0,alta,1,32.52,0.0,1.0,,6.0,
COMP_0381,41.48,40.16,FRÁGIL,DETERIORANDO,38.91,1,vigilancia,1,2025-04,0,,,,,7.84,colchon +4.1; liquidez +2.7,7.85,0.0,GROUP_0079,21,21,7.346,0.966,1.0,alta,1,51.74,0.0,1.0,,4.0,
COMP_0772,41.47,40.15,FRÁGIL,DETERIORANDO,38.1,1,critica,1,2025-03,0,,,,,2.11,colchon +1.5,2.08,0.0,GROUP_0023,21,21,7.355,0.966,1.0,alta,1,34.28,0.0,2.0,,11.0,
COMP_0966,41.47,40.13,FRÁGIL,DETERIORANDO,29.1,1,critica,1,2025-01,0,,,,,-0.3,"colchon +3.0; trayectoria +1.0 (cambio dominado por datos nuevos, no por comportamiento)",1.5,3.11,GROUP_0094,20,20,7.223,0.957,0.977,alta,1,24.59,,,,,
COMP_1113,41.33,39.25,FRÁGIL,ESTABLE,46.99,1,critica,1,2025-12,1,2025-12,caida_estructural,15.82,1.91,0.3,colchon +1.0; cobro_clientes -0.6,0.31,0.0,GROUP_0018,13,13,4.726,0.931,1.0,alta,1,9.36,0.0,1.0,,2.0,
COMP_1020,41.29,39.69,FRÁGIL,DETERIORANDO,40.92,1,critica,1,2025-09,0,,,,,-2.75,colchon -2.0; trayectoria -0.7,-2.74,0.0,GROUP_0195,12,12,6.154,0.97,1.0,alta,1,31.56,0.0,1.0,,8.0,
COMP_1000,41.27,37.47,FRÁGIL,DETERIORANDO,31.61,1,critica,0,2026-03,0,,,,,,,,,GROUP_0105,8,8,2.599,0.835,0.87,media,1,18.33,0.0,1.0,,2.0,
COMP_0326,41.25,39.63,FRÁGIL,ESTABLE,43.69,1,nivel_bajo,1,2025-08,0,,,,,-2.64,trayectoria +4.1; colchon -2.3,1.35,0.0,GROUP_0018,14,14,6.103,0.974,1.0,alta,1,26.21,0.0,2.0,,3.0,
COMP_0565,41.24,38.8,FRÁGIL,MEJORANDO,58.0,1,critica,0,2025-12,0,,,,,,,,,GROUP_0018,11,11,4.035,0.935,1.0,media,1,52.16,0.0,1.0,,,
COMP_0811,41.24,39.93,FRÁGIL,ESTABLE,42.18,1,critica,1,2024-11,0,,,,,-14.88,liquidez -7.2; eficiencia -3.4,-14.88,0.0,GROUP_0155,22,22,7.507,0.967,1.0,alta,1,30.58,0.0,1.0,,9.0,
COMP_0265,41.21,39.74,FRÁGIL,MEJORANDO,62.51,1,critica,0,2025-03,0,,,,,1.4,liquidez +3.1; deuda_comercial -1.4,1.4,0.0,GROUP_0033,19,19,6.702,0.962,1.0,alta,1,55.09,2.0,2.0,10.0,4.0,6.0
COMP_0402,41.21,39.28,FRÁGIL,ESTABLE,57.88,1,vigilancia,1,2025-09,0,,,,,8.8,trayectoria +4.3,4.01,0.0,GROUP_0131,13,13,5.113,0.945,1.0,alta,1,45.17,1.0,1.0,3.0,1.0,2.0
COMP_0503,41.2,38.84,FRÁGIL,ESTABLE,47.22,1,critica,0,2025-03,0,,,,,,,,,GROUP_0134,17,17,4.191,0.831,0.793,media,1,26.63,0.0,1.0,,,
COMP_0549,41.19,39.87,FRÁGIL,ESTABLE,42.67,1,vigilancia,1,2024-12,1,2025-07,bache,30.22,2.16,9.61,,0.0,0.0,GROUP_0065,22,22,7.507,0.967,1.0,alta,1,43.23,1.0,1.0,8.0,,8.0
COMP_1035,41.11,39.61,FRÁGIL,ESTABLE,42.84,1,critica,1,2025-01,0,,,,,-20.54,liquidez -14.4; eficiencia -3.4,-20.55,0.0,GROUP_0148,20,20,6.65,0.964,1.0,alta,1,28.31,0.0,1.0,,,
COMP_0495,40.97,39.57,FRÁGIL,DETERIORANDO,40.72,1,critica,1,2025-01,0,,,,,0.92,cobro_clientes +5.9; deuda_comercial -3.5,0.94,0.0,GROUP_0124,20,20,7.211,0.973,1.0,alta,1,35.87,0.0,2.0,,10.0,
COMP_0253,40.94,39.59,FRÁGIL,MEJORANDO,61.33,1,critica,1,2024-12,1,2026-04,bache,17.65,1.67,-20.12,eficiencia -10.4; deuda_comercial -3.7,-20.12,0.0,GROUP_0055,22,22,7.507,0.967,1.0,alta,1,36.82,0.0,1.0,,,
COMP_0054,40.9,39.48,FRÁGIL,ESTABLE,47.4,1,nivel_bajo,1,2025-05,0,,,,,-0.02,cobro_clientes -2.8; trayectoria +1.8,-0.01,0.0,GROUP_0217,19,19,7.138,0.972,1.0,alta,1,27.75,0.0,2.0,,2.0,
COMP_0778,40.9,39.55,FRÁGIL,DETERIORANDO,41.72,1,critica,1,2024-12,1,2025-08,bache,24.91,1.37,-16.9,eficiencia -7.0; trayectoria -4.9,-16.89,0.0,GROUP_0238,22,22,7.507,0.967,1.0,alta,1,17.16,,,,,
COMP_0287,40.85,39.42,FRÁGIL,ESTABLE,50.72,1,critica,1,2024-11,0,,,,,8.15,eficiencia +7.1; trayectoria +2.6,8.15,0.0,GROUP_0231,22,22,7.125,0.961,1.0,alta,1,31.08,1.0,2.0,6.0,7.0,-1.0
COMP_0836,40.85,39.43,FRÁGIL,DETERIORANDO,34.85,1,critica,1,2025-06,0,,,,,-16.31,liquidez -14.0; eficiencia -11.3,-16.3,0.0,GROUP_0189,16,16,7.163,1.0,1.0,alta,1,41.57,0.0,1.0,,,
COMP_0741,40.74,39.37,FRÁGIL,ESTABLE,50.08,1,vigilancia,0,2024-11,1,2025-07,bache,29.92,2.3,0.61,colchon -2.1; eficiencia +2.0,0.61,0.0,GROUP_0013,22,22,7.507,0.967,1.0,alta,1,60.88,2.0,2.0,12.0,12.0,0.0
COMP_0672,40.66,36.68,FRÁGIL,MEJORANDO,63.23,1,nivel_bajo,1,2026-02,0,,,,,-2.59,liquidez -4.1; colchon +1.9,-2.59,0.0,GROUP_0184,7,7,2.594,0.897,0.94,media,1,40.53,,,,,
COMP_0204,40.6,36.61,FRÁGIL,DETERIORANDO,38.45,1,critica,1,2026-02,0,,,,,1.15,cobro_clientes -3.0; trayectoria +2.2,1.14,0.0,GROUP_0052,7,7,2.594,0.897,0.94,media,1,20.04,0.0,1.0,,,
COMP_1273,40.6,37.14,FRÁGIL,ESTABLE,53.51,1,critica,1,2026-02,0,,,,,-2.23,trayectoria -2.2,-2.2,0.0,GROUP_0241,8,8,2.991,0.932,1.0,media,1,24.12,,,,,
COMP_0307,40.46,38.44,FRÁGIL,ESTABLE,49.97,1,critica,0,2025-02,0,,,,,,,,,GROUP_0112,15,15,5.18,0.869,0.793,media,1,34.95,0.0,2.0,,4.0,
COMP_1073,40.46,38.95,FRÁGIL,ESTABLE,42.23,1,critica,1,2025-05,0,,,,,1.25,colchon +1.7,1.24,0.0,GROUP_0142,21,21,6.905,0.919,0.953,alta,1,23.73,0.0,1.0,,1.0,
COMP_1250,40.42,39.02,FRÁGIL,MEJORANDO,67.91,1,critica,0,2024-12,0,,,,,-1.5,trayectoria -2.1; colchon +0.7,-1.51,0.0,GROUP_0065,22,22,7.507,0.967,1.0,alta,1,59.45,0.0,2.0,,8.0,
COMP_1190,40.36,38.1,FRÁGIL,ESTABLE,44.78,1,critica,0,2026-01,0,,,,,10.27,deuda_comercial +6.0; liquidez +3.1,10.26,0.0,GROUP_0119,8,8,4.655,0.978,1.0,media,1,45.01,0.0,1.0,,,
COMP_0438,40.34,38.94,FRÁGIL,DETERIORANDO,31.49,1,vigilancia,1,2024-11,0,,,,,6.68,deuda_comercial -4.9; liquidez +4.1,7.46,0.0,GROUP_0150,22,22,7.507,0.967,1.0,alta,1,47.59,0.0,1.0,,8.0,
COMP_1217,40.31,36.59,FRÁGIL,ESTABLE,48.11,1,vigilancia,1,2026-03,1,2026-08,bache,26.31,1.62,21.56,liquidez +14.4; eficiencia +3.4,21.58,0.0,GROUP_0144,6,6,2.84,0.94,0.94,media,1,46.08,1.0,1.0,5.0,4.0,1.0
COMP_0200,40.17,38.37,FRÁGIL,MEJORANDO,71.23,1,vigilancia,1,2025-11,0,,,,,-11.86,liquidez -9.9; trayectoria -1.0,-11.85,0.0,GROUP_0224,11,11,5.932,1.0,1.0,media,1,42.76,0.0,2.0,,4.0,
COMP_0089,40.09,38.65,FRÁGIL,DETERIORANDO,28.98,1,critica,1,2025-10,1,2025-10,bache,32.54,2.79,-7.91,cobro_clientes -3.9; deuda_comercial -3.7,-8.72,0.0,GROUP_0153,22,22,7.507,0.967,1.0,alta,1,17.67,0.0,1.0,,,
COMP_0593,40.04,37.49,FRÁGIL,DETERIORANDO,40.45,1,critica,0,2025-09,0,,,,,11.83,liquidez +14.0; deuda_comercial -4.7,11.82,0.0,GROUP_0053,12,12,4.243,0.94,1.0,alta,1,44.2,,,,,
COMP_0499,39.98,37.12,FRÁGIL,ESTABLE,50.06,1,nivel_bajo,0,2026-01,0,,,,,21.05,liquidez +17.1; eficiencia +10.4,21.07,0.0,GROUP_0241,8,8,3.795,0.955,1.0,media,1,56.4,,,,,
COMP_0016,39.85,38.39,FRÁGIL,ESTABLE,42.48,1,critica,1,2024-12,1,2025-12,bache,18.77,1.59,1.15,trayectoria +3.0; deuda_comercial -2.1,2.76,0.0,GROUP_0070,22,22,7.507,0.967,1.0,alta,1,29.7,2.0,2.0,11.0,7.0,4.0
COMP_0365,39.85,37.69,FRÁGIL,ESTABLE,56.19,1,critica,1,2025-12,0,,,,,6.83,liquidez +7.2; trayectoria +2.0,8.44,0.0,GROUP_0122,9,9,5.059,0.98,1.0,media,1,34.83,,,,,
COMP_0540,39.8,37.61,FRÁGIL,ESTABLE,52.37,1,critica,0,2026-03,0,,,,,14.15,cobro_clientes +4.9; trayectoria +4.0,14.15,0.0,GROUP_0048,8,8,5.008,0.955,1.0,media,1,46.08,0.0,1.0,,,
COMP_0611,39.79,37.93,FRÁGIL,ESTABLE,50.0,1,doble_canal,1,2024-12,0,,,,,12.68,"eficiencia +17.1; trayectoria -4.2 (cambio dominado por datos nuevos, no por comportamiento)",5.86,8.41,GROUP_0099,21,21,5.911,0.861,0.81,alta,1,57.53,0.0,2.0,,4.0,
COMP_0857,39.74,38.09,FRÁGIL,ESTABLE,52.26,1,critica,0,2025-02,0,,,,,,,,,GROUP_0097,18,18,6.687,0.954,0.953,alta,1,26.47,0.0,1.0,,1.0,
COMP_0958,39.68,37.97,FRÁGIL,ESTABLE,57.87,1,critica,1,2025-10,1,2025-10,bache,14.47,1.27,-8.61,liquidez -11.3; deuda_comercial +4.5,-7.02,0.0,GROUP_0200,17,17,6.483,0.958,1.0,alta,1,40.66,0.0,1.0,,2.0,
COMP_0579,39.58,37.12,FRÁGIL,DETERIORANDO,31.44,1,nivel_bajo,0,2025-09,0,,,,,,,,,GROUP_0132,20,20,4.522,0.824,0.9,alta,1,16.27,1.0,1.0,4.0,5.0,-1.0
COMP_0021,39.57,36.49,FRÁGIL,DETERIORANDO,33.56,1,nivel_bajo,1,2026-04,0,,,,,-46.14,liquidez -17.1; deuda_comercial -13.4,-46.14,0.0,GROUP_0023,7,7,3.616,1.0,1.0,media,1,12.47,0.0,2.0,,2.0,
COMP_1033,39.54,38.0,FRÁGIL,DETERIORANDO,39.49,1,critica,1,2024-12,0,,,,,-6.09,eficiencia -3.2; colchon -3.0,-6.1,0.0,GROUP_0142,21,21,7.248,0.966,1.0,alta,1,23.28,,,,,
COMP_0424,39.49,37.94,FRÁGIL,ESTABLE,44.49,1,critica,1,2025-04,0,,,,,3.64,deuda_comercial +6.5; colchon -2.1,3.64,0.0,GROUP_0097,21,21,7.183,0.966,1.0,alta,1,20.83,0.0,1.0,,10.0,
COMP_0807,39.46,37.58,FRÁGIL,DETERIORANDO,30.98,1,critica,1,2025-05,0,,,,,1.41,colchon +2.0; trayectoria -0.6,1.4,0.0,GROUP_0101,16,16,5.956,0.978,1.0,alta,1,22.37,,,,,
COMP_0676,39.33,36.82,FRÁGIL,ESTABLE,48.69,1,vigilancia,0,2026-02,0,,,,,-8.65,trayectoria -5.4; eficiencia -5.3,-8.66,0.0,GROUP_0104,7,7,4.499,0.974,1.0,media,1,45.29,0.0,1.0,,,
COMP_1244,39.31,36.85,FRÁGIL,DETERIORANDO,41.26,1,critica,1,2025-12,0,,,,,-30.76,liquidez -17.1; eficiencia -7.0,-30.78,0.0,GROUP_0013,11,11,4.605,0.967,1.0,media,1,14.64,0.0,1.0,,,
COMP_0477,39.25,37.05,FRÁGIL,ESTABLE,46.48,1,critica,0,2026-02,0,,,,,21.74,deuda_comercial +9.0; eficiencia +7.0,21.75,0.0,GROUP_0232,8,8,5.178,1.0,1.0,media,1,53.02,0.0,2.0,,4.0,
COMP_0861,39.13,37.57,FRÁGIL,ESTABLE,53.21,1,critica,0,2025-02,0,,,,,5.9,colchon +6.9; trayectoria -1.6,5.89,0.0,GROUP_0226,20,20,7.314,0.964,1.0,alta,1,65.57,0.0,2.0,,8.0,
COMP_0944,38.83,36.58,FRÁGIL,MEJORANDO,62.3,1,critica,0,2026-01,0,,,,,-4.78,trayectoria -3.2; liquidez -3.1,-4.78,0.0,GROUP_0104,8,8,5.178,1.0,1.0,media,1,43.55,0.0,1.0,,,
COMP_0161,38.82,36.58,FRÁGIL,DETERIORANDO,31.98,1,critica,1,2025-03,0,,,,,1.7,liquidez -6.1,-6.3,0.0,GROUP_0079,18,18,5.23,0.917,0.87,alta,1,30.97,0.0,1.0,,,
COMP_1032,38.78,36.9,FRÁGIL,ESTABLE,43.09,1,critica,1,2025-03,0,,,,,5.01,colchon +3.6; trayectoria +2.8,3.55,3.13,GROUP_0023,18,18,6.241,0.921,0.953,alta,1,24.76,0.0,1.0,,5.0,
COMP_0922,38.72,36.48,FRÁGIL,ESTABLE,47.12,1,critica,1,2025-09,0,,,,,7.63,,-0.37,0.0,GROUP_0096,14,14,5.251,0.939,1.0,alta,1,29.48,0.0,1.0,,2.0,
COMP_0363,38.55,36.97,FRÁGIL,DETERIORANDO,40.35,1,critica,1,2025-04,1,2025-04,bache,31.21,1.39,2.31,cobro_clientes +1.4; colchon +0.9,2.3,0.0,GROUP_0250,22,22,7.501,0.959,1.0,alta,1,32.98,,,,,
COMP_0316,38.5,36.92,FRÁGIL,ESTABLE,50.74,1,critica,1,2024-11,0,,,,,5.35,cobro_clientes +3.0; trayectoria +1.8,6.17,0.0,GROUP_0150,22,22,7.507,0.967,1.0,alta,1,31.66,0.0,1.0,,6.0,
COMP_0846,38.46,36.86,FRÁGIL,ESTABLE,44.72,1,critica,1,2025-02,0,,,,,-15.65,liquidez -7.2; eficiencia -3.8,-14.06,0.0,GROUP_0141,22,22,7.507,0.967,1.0,alta,1,25.27,0.0,1.0,,12.0,
COMP_0698,38.45,35.3,FRÁGIL,DETERIORANDO,35.23,1,critica,1,2026-03,0,,,,,-8.63,deuda_comercial -8.7; cobro_clientes +1.0,-8.63,0.0,GROUP_0241,8,8,3.795,0.955,1.0,media,1,23.03,0.0,1.0,,,
COMP_0909,38.44,36.84,FRÁGIL,MEJORANDO,64.56,1,nivel_bajo,1,2025-08,0,,,,,-16.54,liquidez -11.3; eficiencia -3.8,-16.53,0.0,GROUP_0220,22,22,7.507,0.967,1.0,alta,1,33.01,0.0,2.0,,8.0,
COMP_1199,38.42,36.82,FRÁGIL,ESTABLE,48.35,1,vigilancia,1,2024-11,0,,,,,-2.91,trayectoria -2.9,-2.92,0.0,GROUP_0016,22,22,7.501,0.959,1.0,alta,1,43.74,1.0,2.0,10.0,12.0,-2.0
COMP_0001,38.37,36.04,FRÁGIL,ESTABLE,57.07,1,critica,1,2026-02,0,,,,,1.71,trayectoria +1.9,1.72,0.0,GROUP_0147,8,8,5.178,1.0,1.0,media,1,26.86,,,,,
COMP_0808,38.32,36.71,FRÁGIL,DETERIORANDO,29.31,1,critica,1,2025-01,1,2025-04,bache,23.9,1.38,-17.76,liquidez -11.3; eficiencia -3.4,-17.75,0.0,GROUP_0015,22,22,7.507,0.967,1.0,alta,1,27.52,,,,,
COMP_0051,38.3,36.69,FRÁGIL,ESTABLE,51.19,1,critica,1,2024-12,1,2025-12,bache,27.84,1.7,-9.57,trayectoria -5.5; colchon -3.8,-9.58,0.0,GROUP_0163,22,22,7.507,0.967,1.0,alta,1,17.03,1.0,2.0,11.0,12.0,-1.0
COMP_1237,38.24,36.29,FRÁGIL,ESTABLE,47.45,1,critica,0,2025-08,0,,,,,,,,,GROUP_0206,11,11,6.226,0.962,0.977,media,1,39.73,0.0,1.0,,,
COMP_0396,38.18,36.56,FRÁGIL,DETERIORANDO,33.23,1,critica,1,2025-04,1,2025-04,bache,43.11,2.02,-9.73,deuda_comercial -10.4; colchon +0.7,-9.73,0.0,GROUP_0096,22,22,7.507,0.967,1.0,alta,1,25.97,,,,,
COMP_0062,38.16,36.08,FRÁGIL,DETERIORANDO,32.55,1,critica,0,2025-04,0,,,,,,,,,GROUP_0165,14,14,5.867,0.949,1.0,alta,1,39.44,0.0,1.0,,3.0,
COMP_0780,38.13,36.45,FRÁGIL,MEJORANDO,60.72,1,critica,0,2025-01,0,,,,,1.42,colchon +1.2; deuda_comercial -0.7,0.63,0.0,GROUP_0065,22,22,7.244,0.967,1.0,alta,1,55.69,0.0,2.0,,12.0,
COMP_1226,38.08,35.72,FRÁGIL,MEJORANDO,60.0,1,doble_canal,1,2025-01,0,,,,,23.56,liquidez +18.0; eficiencia +13.0,21.96,-0.8,GROUP_0160,20,20,5.196,0.913,0.903,alta,1,64.27,,,,,
COMP_0155,38.02,36.39,FRÁGIL,DETERIORANDO,29.83,1,critica,1,2024-12,1,2025-03,bache,14.11,1.55,4.28,deuda_comercial +3.7; trayectoria +2.4,4.29,0.0,GROUP_0143,22,22,7.507,0.967,1.0,alta,1,35.78,1.0,1.0,3.0,1.0,2.0
COMP_1108,37.99,35.61,FRÁGIL,ESTABLE,50.96,1,nivel_bajo,1,2026-01,0,,,,,3.69,liquidez +3.1; cobro_clientes +1.8,3.69,0.0,GROUP_0119,8,8,5.178,1.0,1.0,media,1,40.95,0.0,1.0,,,
COMP_0737,37.76,36.1,FRÁGIL,MEJORANDO,63.06,1,critica,0,2025-05,0,,,,,32.11,liquidez +17.1; colchon +7.3,32.11,0.0,GROUP_0205,22,22,7.507,0.967,1.0,alta,1,54.3,0.0,2.0,,4.0,
COMP_0585,37.65,34.61,FRÁGIL,ESTABLE,50.8,1,critica,1,2025-08,0,,,,,-8.05,trayectoria -3.7; liquidez -3.7,-5.09,-2.94,GROUP_0004,13,13,4.122,0.917,0.953,alta,1,23.1,0.0,1.0,,,
COMP_0512,37.62,35.9,FRÁGIL,ESTABLE,53.96,1,critica,0,2025-03,0,,,,,-4.12,trayectoria -3.2; liquidez -3.1,-4.11,0.0,GROUP_0217,19,19,7.293,0.981,1.0,alta,1,42.68,,,,,
COMP_0079,37.57,35.31,FRÁGIL,ESTABLE,53.45,1,critica,1,2025-12,0,,,,,6.36,trayectoria +3.4; deuda_comercial +2.9,6.37,0.0,GROUP_0203,9,9,5.575,1.0,1.0,media,1,30.7,,,,,
COMP_0491,37.48,35.79,FRÁGIL,ESTABLE,49.2,1,vigilancia,1,2025-02,0,,,,,10.96,liquidez +7.2; eficiencia +3.4,10.96,0.0,GROUP_0146,22,22,7.507,0.967,1.0,alta,1,50.18,0.0,1.0,,,
COMP_0029,37.22,35.47,FRÁGIL,ESTABLE,53.01,1,vigilancia,1,2024-12,0,,,,,-8.8,eficiencia -7.1; trayectoria -3.5,-8.8,0.0,GROUP_0013,21,21,7.346,0.966,1.0,alta,1,45.68,0.0,2.0,,5.0,
COMP_0138,37.19,35.47,FRÁGIL,DETERIORANDO,38.94,1,critica,1,2025-08,1,2026-01,caida_estructural,15.75,1.8,-5.34,colchon -2.1; trayectoria +1.0,-1.34,0.0,GROUP_0035,22,22,7.507,0.967,1.0,alta,1,21.85,0.0,1.0,,,
COMP_0829,37.19,35.47,FRÁGIL,ESTABLE,42.17,1,critica,1,2025-04,1,2025-04,caida_estructural,16.43,2.42,-6.46,cobro_clientes -3.1; trayectoria -1.7,-6.46,0.0,GROUP_0153,22,22,7.507,0.967,1.0,alta,1,17.94,0.0,1.0,,2.0,
COMP_0878,37.14,31.2,FRÁGIL,DETERIORANDO,35.76,1,critica,1,2026-03,0,,,,,-17.18,eficiencia -7.0; liquidez -3.1,-12.38,0.0,GROUP_0147,6,6,2.182,0.88,0.88,media,1,10.11,,,,,
COMP_0218,37.09,35.08,FRÁGIL,DETERIORANDO,33.62,1,critica,1,2025-07,1,2025-09,bache,34.31,1.34,6.1,deuda_comercial +2.3; trayectoria +2.2,6.09,0.0,GROUP_0113,17,17,6.483,0.958,1.0,alta,1,30.81,1.0,2.0,3.0,5.0,-2.0
COMP_0876,37.0,35.26,FRÁGIL,DETERIORANDO,24.46,1,critica,1,2024-12,1,2025-05,bache,25.45,1.63,6.09,liquidez +11.3; colchon -3.8,6.08,0.0,GROUP_0189,22,22,7.507,0.967,1.0,alta,1,33.46,0.0,1.0,,,
COMP_0387,36.96,35.04,FRÁGIL,ESTABLE,53.9,1,critica,1,2025-01,0,,,,,-23.77,liquidez -11.3; eficiencia -3.8,-23.77,0.0,GROUP_0097,21,21,6.813,0.957,1.0,alta,1,15.58,1.0,1.0,12.0,9.0,3.0
COMP_1143,36.96,34.4,FRÁGIL,MEJORANDO,60.6,1,critica,0,2024-12,0,,,,,,,,,GROUP_0079,13,13,5.113,0.945,1.0,alta,1,30.38,0.0,1.0,,,
COMP_1110,36.9,34.04,FRÁGIL,DETERIORANDO,36.53,1,critica,1,2025-10,0,,,,,-3.76,eficiencia -8.0; trayectoria +5.1,-3.74,0.0,GROUP_0182,11,11,4.605,0.967,1.0,media,1,23.94,1.0,1.0,5.0,4.0,1.0
